gene ID,Base Mean,log2(FC),StdErr,Wald-Stats,P-value,P-adj
vnz_06320,16.097257,0.324784,0.757237,0.4289067,0.6679911,0.8116934
vnz_06325,21.531905,-0.134271,0.6383879,-0.2103282,0.8334115,0.918226
vnz_06330,11.37112,0.1863395,0.7366753,0.2529465,0.8003095,0.8977859
vnz_06335,21.144791,-0.8841123,0.6375332,-1.3867706,0.1655117,0.3376128
vnz_06340,12.466779,2.8923547,0.9181916,3.1500558,0.0016324,0.0087496
vnz_06345,7.6011838,0.6695319,0.9974789,0.6712242,0.5020777,0.7011513
vnz_06350,106.53845,-0.0287678,0.5210419,-0.0552121,0.9559695,1
vnz_06355,170.24629,0.6175469,0.4194204,1.4723816,0.1409179,0.2995598
vnz_06360,26.684364,0.6398458,0.6374273,1.003794,0.3154779,0.5226107
vnz_06365,7.8849844,-0.1054006,0.9037737,-0.1166228,0.907159,0.9676858
vnz_06370,11.689075,0.8556891,0.727656,1.1759528,0.2396137,0.4403182
vnz_06375,15.629051,0.7710336,0.6391987,1.2062503,0.227721,0.4250662
vnz_06380,6.5530168,2.5695503,0.9839736,2.6114017,0.0090172,0.0359968
vnz_06385,13.632124,0.056884,0.7474635,0.0761027,0.9393374,0.9906432
vnz_06390,6.3843198,0.2444158,1.0133432,0.2411975,0.8094021,0.9033824
vnz_06395,6.7916468,-0.0383682,0.965252,-0.0397494,0.9682929,1
vnz_06400,16.781192,0.6222455,0.6188281,1.0055223,0.3146454,0.5214972
vnz_06405,17.462901,-1.1520421,0.688964,-1.6721371,0.0944973,0.2243229
vnz_06410,9.4083261,0.1293826,0.7649079,0.1691479,0.8656803,0.9390663
vnz_06415,5.441714,0.096789,1.0551681,0.0917286,0.9269137,0.9824772
vnz_06420,5.843547,-1.220853,0.993317,-1.2290669,0.2190467,0.4119471
vnz_06425,7.5525233,-1.267068,0.9600045,-1.3198563,0.186883,0.3658387
vnz_06430,3.5702404,-1.6657854,1.5583771,-1.0689231,0.2851043,NA
vnz_06435,1.8458962,0,1.7874343,0,1,NA
vnz_06440,2.1228257,-0.9922195,1.6843021,-0.5890983,0.5557953,NA
vnz_06445,2.6668347,-1.670318,1.5873358,-1.0522776,0.2926722,NA
vnz_06450,0.5651149,-0.602036,1.7734147,-0.3394784,7.34E-01,NA
vnz_06455,5.1331447,0,1.653812,0,1,1
vnz_06460,4.8064254,0.4449954,1.3614828,0.3268461,0.7437843,0.8632901
vnz_06465,24.300258,0.4883291,0.5310651,0.9195277,0.3578196,0.5660718
vnz_06470,39.573174,0.3144156,0.4391983,0.7158852,0.4740623,0.6772264
vnz_06475,11.776123,3.7968572,0.9901857,3.83449,0.0001258,0.0009047
vnz_06480,35.510725,4.5723448,0.7135924,6.4075017,1.48E-10,2.93E-09
vnz_06485,8.6620452,1.4482351,0.906758,1.5971573,0.1102306,0.2503563
vnz_06490,31.38133,0.4540199,0.6146558,0.7386572,0.4601152,0.6647849
vnz_06495,8.211124,0.2040009,0.9147375,0.2230157,0.8235233,0.9110339
vnz_06500,5.0423996,0.9970866,1.6072077,0.6203844,0.5350048,0.7235089
vnz_06505,2.1588252,0,1.7319613,0,1,NA
vnz_06510,7.6037015,-1.0368796,1.5741068,-0.6587098,0.5100821,0.7066788
vnz_06515,70.45496,0.1339534,0.4940291,0.2711448,0.7862797,0.8903972
vnz_06520,29.167083,0.4434491,0.5508661,0.8050035,0.4208176,0.6291959
vnz_06525,26.271325,-0.0496632,0.6586762,-0.0753985,0.9398977,0.9910735
vnz_06530,20.122295,-0.1949156,0.6248723,-0.3119287,0.7550947,0.8695943
vnz_06535,4.965725,0.2621558,0.9935786,0.2638501,0.7918954,0.892342
vnz_06540,4.4044363,-0.0263071,1.1840262,-0.0222183,0.9822738,1
vnz_06545,12.109461,0.7102769,0.8348732,0.8507603,0.3949025,0.6036248
vnz_06550,231.19628,-0.1781423,0.3214238,-0.5542286,0.5794224,0.753307
vnz_06555,73.290491,0.538395,0.4376551,1.2301809,0.2186294,0.4117572
vnz_06560,19.836886,2.1469094,0.7494339,2.8647083,0.0041739,0.0189135
vnz_06565,174.68893,2.2133207,0.5630577,3.9308953,8.46E-05,0.0006301
vnz_06575,52.781501,1.6635039,0.6625956,2.510587,0.0120531,0.0458919
vnz_06580,83.843317,2.4132575,0.4258304,5.6671806,1.45E-08,2.11E-07
vnz_06585,14.873244,-0.2253548,0.6292086,-0.358156,0.7202266,0.8486988
vnz_06590,21.740055,2.8038734,0.7065591,3.9683497,7.24E-05,0.0005508
vnz_06595,14.139316,2.4423573,0.7908129,3.0884135,0.0020123,0.0104334
vnz_06600,11.167631,5.5372942,1.1431449,4.8439127,1.27E-06,1.34E-05
vnz_06605,9.8025935,0.4184489,0.962693,0.434665,0.6638056,0.8096605
vnz_06610,1.5305616,1.2782495,1.6873165,0.7575636,0.4487123,NA
vnz_06615,5.9144747,-0.0112255,1.171245,-0.0095843,0.992353,1
vnz_06620,7.4770631,0.1755873,1.0190393,0.1723067,0.8631965,0.9381693
vnz_06625,7.5018218,0.9691118,1.095769,0.8844126,0.3764735,0.5845176
vnz_06630,4.4505334,0,1.654332,0,1,1
vnz_06635,5.4563732,-1.0043307,1.5730593,-0.638457,0.5231762,0.716244
vnz_06640,22.882722,-1.6410424,1.1671115,-1.4060717,0.1597028,0.3285445
vnz_06645,68.206322,7.2994995,1.1529366,6.3312236,2.43E-10,4.64E-09
vnz_06650,35.786815,2.650769,0.5823282,4.5520187,5.31E-06,5.03E-05
vnz_06655,100.02882,-0.4784092,0.4837094,-0.9890427,0.3226423,0.5285582
vnz_06660,32.694456,2.1199498,1.3181439,1.6082841,0.107773,0.2466516
vnz_06665,19.801607,0.0751693,0.6011596,0.1250404,0.9004915,0.9627832
vnz_06670,4.4713602,0.7855308,1.4021885,0.5602176,0.575331,0.7502362
vnz_06675,4.1575523,1.6215091,1.5669483,1.0348198,0.3007531,0.5064701
vnz_06680,2.9061121,0,1.6863411,0,1.00E+00,NA
vnz_06685,2.9119815,0,1.7154688,0,1,NA
vnz_06690,2.1148058,0,1.7344315,0,1,NA
vnz_06695,8.7319554,-1.622396,1.4518577,-1.1174621,0.2637968,0.4692294
vnz_06700,6.3969688,1.5512237,1.488606,1.0420647,0.2973817,0.50336
vnz_06705,1.442418,0,1.804795,0,1,NA
vnz_06710,4.3381156,-1.0193028,1.5996816,-0.6371911,0.5240004,0.7164679
vnz_06715,12.950839,-1.0655838,0.6769595,-1.5740732,0.1154705,0.2589134
vnz_06720,133.56912,0.9334724,0.3274251,2.8509494,0.0043589,0.0196286
vnz_06725,31.307396,0.8771765,0.4665376,1.8801838,0.060083,0.1617543
vnz_06730,91.254693,1.4854386,0.4143714,3.5848002,0.0003373,0.0021798
vnz_06735,6.9260333,-0.4237995,0.9859998,-0.429817,0.6673288,0.8115442
vnz_06740,24.588571,3.5425161,0.8302301,4.2669085,1.98E-05,0.0001697
vnz_06745,14.551783,-0.0049484,0.6976145,-0.0070933,0.9943404,1
vnz_06750,43.512237,-0.8370832,0.4160695,-2.0118831,0.0442323,0.1281475
vnz_06755,43.460422,1.5473992,1.1462617,1.3499528,0.1770311,0.3531396
vnz_06760,140.63349,4.3731007,1.1302544,3.8691295,0.0001092,0.0007968
vnz_06765,11.909005,3.829286,1.3107422,2.9214638,0.0034839,0.0163799
vnz_06770,26.433318,3.4616868,1.2454584,2.779448,0.0054451,0.0236683
vnz_06775,6.3602991,0.9628919,1.5638443,0.6157211,0.5380786,0.7248321
vnz_06780,15.714156,6.3100839,1.2543242,5.0306644,4.89E-07,5.47E-06
vnz_06785,128.65853,5.5549221,0.5420005,10.248925,1.20E-24,1.44E-22
vnz_06790,1.3538719,-0.5076277,1.6209112,-0.3131743,0.7541482,NA
vnz_06795,228.99509,-0.2169553,0.3472139,-0.6248462,0.532072,0.7221929
vnz_06800,46.613898,-0.7345691,0.4980983,-1.4747471,0.1402805,0.2983024
vnz_06805,118.39977,-0.5072223,0.316102,-1.6046159,0.1085784,0.2477726
vnz_06810,23.629204,-0.5421554,0.5587333,-0.9703295,0.3318823,0.5402947
vnz_06815,8.1285507,-0.7431128,0.8019036,-0.926686,0.3540896,0.5629821
vnz_06820,103.189,4.0442127,0.6144285,6.5820718,4.64E-11,9.96E-10
vnz_06825,5.8291416,-0.1770611,0.9846426,-0.1798227,0.8572918,0.9340573
vnz_06830,7.6819439,1.776163,0.9266738,1.916708,0.055275,0.1515273
vnz_06835,14.798798,0.2242574,0.6181745,0.3627736,0.716774,0.8452494
vnz_06840,28.211932,-0.432985,0.5277369,-0.8204562,0.4119561,0.6208985
vnz_06845,15.727446,0.108828,0.6921721,0.1572268,0.8750661,0.9458027
vnz_06850,8.0555721,-0.362955,0.8111931,-0.4474335,0.6545621,0.8050971
vnz_06855,11.08349,-0.3794237,0.7832609,-0.4844155,0.628091,0.7904183
vnz_06860,30.052796,-0.8898152,0.5540315,-1.6060732,0.1082578,0.2475171
vnz_06865,199.34774,-0.9621619,0.3533405,-2.7230448,0.0064683,0.0273485
vnz_06870,88.784351,-0.2064843,0.5085175,-0.4060515,0.6847048,0.8214397
vnz_06875,13.605992,0.3269978,0.6481025,0.5045465,0.6138774,0.7809385
vnz_06880,33.997828,0.4114462,0.5061207,0.812941,0.4162519,0.624234
vnz_06885,213.67669,0.516575,0.3092961,1.6701633,0.0948871,0.2246834
vnz_06890,896.91998,-4.216924,0.3383183,-12.464368,1.17E-35,3.80E-33
vnz_06895,249.23502,2.6218193,0.4570018,5.7369999,9.64E-09,1.43E-07
vnz_06900,97.467076,0.0903125,0.3891246,0.2320915,0.8164669,0.9072743
vnz_06905,315.73317,0.0105419,0.3573186,0.0295028,0.9764636,1
vnz_06910,348.6156,2.436989,0.4553519,5.3518805,8.70E-08,1.13E-06
vnz_06915,723.50597,1.6310876,0.3865076,4.220066,2.44E-05,0.0002056
vnz_06920,7.4587358,0.7699875,1.2188038,0.6317568,0.5275458,0.719954
vnz_06925,5.0235594,0,1.6619429,0,1,1
vnz_06930,18.423819,0.1606179,0.5849414,0.274588,0.7836328,0.8895846
vnz_06935,33.273413,1.0494878,0.5588797,1.8778419,0.0604028,0.1621456
vnz_06940,31.35322,-0.435291,0.4842804,-0.8988408,0.3687375,0.577189
vnz_06945,151.87099,0.1849609,0.3299954,0.5604955,0.5751415,0.7502362
vnz_06950,43.494171,-0.7972822,0.5306265,-1.5025298,0.1329603,0.287624
vnz_06955,30.116009,-0.9953249,0.5120238,-1.9439037,0.0519071,0.1445269
vnz_06960,19.422711,-1.038284,0.6225436,-1.6678092,0.0953536,0.2252517
vnz_06965,7.5013764,-0.3835738,0.9584678,-0.4001948,0.689013,0.8231813
vnz_06970,159.97906,0.1195894,0.3189313,0.3749693,0.7076833,0.8374231
vnz_06975,37.398159,0.2568027,0.4750375,0.5405946,0.5887871,0.7606189
vnz_06980,28.780195,-0.5275115,0.4663737,-1.1310918,0.2580164,0.4630207
vnz_06985,307.31945,-0.2172366,0.3721106,-0.5837958,0.5593577,0.7386084
vnz_06990,0.6711523,1.6743082,1.8013637,0.929467,0.3526471,NA
vnz_06995,159.72803,-1.3491522,0.6336595,-2.1291439,0.0332424,0.1021767
vnz_07000,0,NA,NA,NA,NA,NA
vnz_07005,0.6457895,2.2622522,1.8080451,1.2512145,2.11E-01,NA
vnz_07010,7.1505467,1.7470785,0.8772173,1.9916142,0.0464134,0.1330449
vnz_07015,80.581559,-0.3436126,0.3623873,-0.9481915,0.343032,0.5516374
vnz_07020,130.72679,0.0707696,0.3883933,0.1822111,0.8554171,0.9329868
vnz_07025,238.44292,0.2570091,0.4837554,0.531279,0.5952255,0.7656517
vnz_07030,21.861797,-0.2304015,0.6547728,-0.3518801,0.7249282,0.8516172
vnz_07035,259.88151,-0.1420574,0.3234718,-0.4391648,0.6605421,0.8080744
vnz_07040,121.88077,-0.9050547,0.4361283,-2.0752029,0.0379677,0.1133285
vnz_07045,80.335484,-1.447077,0.3863015,-3.745978,0.0001797,0.0012505
vnz_07050,32.926225,-0.3811813,0.4827449,-0.7896122,0.4297543,0.6374313
vnz_07055,211.90673,5.1147334,0.4720314,10.835579,2.33E-27,3.53E-25
vnz_07060,12.133067,0.061362,0.7616839,0.080561,0.9357911,0.9880706
vnz_07065,16.896898,-0.610224,0.7007502,-0.8708153,0.383855,0.5927253
vnz_07070,6.6274161,1.6979928,1.312595,1.2936151,0.1957984,0.3790717
vnz_07075,181.25016,-1.4254975,0.267295,-5.3330501,9.66E-08,1.24E-06
vnz_07080,117.76938,-1.56111,0.3953862,-3.9483168,7.87E-05,0.0005934
vnz_07085,72.796619,0.187508,0.4649435,0.4032919,0.6867335,0.8217313
vnz_07090,10.008034,-1.4921578,0.8381741,-1.7802481,0.0750354,0.1900576
vnz_07095,16.327416,1.0192391,0.6153098,1.6564651,0.0976277,0.2297743
vnz_07100,17.597265,1.2252365,0.6367323,1.9242569,0.0543224,0.1496511
vnz_07105,119.93544,1.8217778,0.7847765,2.321397,0.0202654,0.0695917
vnz_07110,134.68849,-0.2540849,0.3235886,-0.7852097,0.4323306,0.6395034
vnz_07115,142.7239,-0.1749854,0.404417,-0.4326856,0.6652432,0.810625
vnz_07120,29.950385,0.324617,0.5259265,0.6172287,0.5370839,0.7246122
vnz_07125,187.90329,-0.4658596,0.3031255,-1.5368541,0.124329,0.2743334
vnz_07130,255.80794,0.2348988,0.2543759,0.9234319,0.3557822,0.5647559
vnz_07135,213.73027,0.4043425,0.2843088,1.422195,0.1549697,0.3219628
vnz_07140,242.14646,-0.6277065,0.4192796,-1.4971071,0.1343654,0.2895085
vnz_07145,1433.5743,4.1466459,0.5403249,7.6743562,1.66E-14,5.58E-13
vnz_07150,137.72304,-0.6491766,0.436105,-1.4885788,0.1365983,0.2932515
vnz_07155,31.616674,-2.2006898,0.5579131,-3.9445029,8.00E-05,0.0006015
vnz_07160,91.353766,0.5409475,0.4184752,1.2926631,0.1961276,0.37927
vnz_07165,38.933142,3.8713835,0.6876547,5.6298367,1.80E-08,2.57E-07
vnz_07170,9.7539321,2.6371354,0.8741291,3.0168719,0.002554,0.0126907
vnz_07175,680.77862,1.0307548,0.2736053,3.7673056,0.000165,0.0011614
vnz_07180,35.512954,0.1166543,0.4166162,0.2800042,0.7794743,0.8862553
vnz_07185,32.262857,0.5607507,0.4687455,1.1962794,0.2315875,0.43016
vnz_07190,1.8488359,0,1.7706429,0,1,NA
vnz_07195,3.3457514,0.0056404,1.4355791,0.003929,0.9968651,NA
vnz_07200,8.6646405,0.8852199,0.9448092,0.9369298,0.3487947,0.5572322
vnz_07205,11.167268,1.0349982,0.9884693,1.0470716,0.2950665,0.5013992
vnz_07210,8.5605988,-0.0575269,1.186,-0.048505,0.9613138,1
vnz_07215,5.2461173,-0.0467037,1.3458559,-0.0347019,0.9723175,1
vnz_07220,6.1888614,0.4798192,1.0764584,0.4457387,0.655786,0.805132
vnz_07225,9.0623319,-0.4144661,0.8315548,-0.4984231,0.6181859,0.78412
vnz_07230,29.626137,-0.1947076,0.486064,-0.4005801,0.6887293,0.8231813
vnz_07235,25.638277,2.8334166,0.8905877,3.1815132,0.0014651,0.0079577
vnz_07240,50.82495,-1.3974001,0.3985441,-3.5062619,0.0004544,0.0028461
vnz_07245,103.24757,-0.50057,0.4365314,-1.1466987,0.2515062,0.4549765
vnz_07250,72.93034,-0.3175108,0.4832675,-0.6570083,0.5111756,0.7075557
vnz_07255,128.01688,4.5822059,0.8707634,5.2622855,1.42E-07,1.77E-06
vnz_07260,126.1654,6.030652,0.9637303,6.2576135,3.91E-10,7.15E-09
vnz_07265,103.69283,5.2616537,0.8779471,5.993133,2.06E-09,3.37E-08
vnz_07270,270.70446,5.7057427,0.8134608,7.0141582,2.31E-12,6.12E-11
vnz_07275,759.47165,6.0446826,0.6002236,10.070717,7.44E-24,7.81E-22
vnz_07280,32.594247,3.8009111,0.810696,4.688454,2.75E-06,2.74E-05
vnz_07285,2051.8844,0.4231393,0.3537524,1.1961453,0.2316399,0.43016
vnz_07290,3175.7946,0.6447585,0.3830638,1.6831619,0.0923438,0.220345
vnz_07295,108.19697,0.4548445,0.3718955,1.2230439,0.2213131,0.4152492
vnz_07300,103.76155,3.2258141,0.7632197,4.2265867,2.37E-05,0.0002002
vnz_07305,61.541846,2.0689369,0.6348386,3.2589965,0.0011181,0.0063151
vnz_07310,64.215829,-0.658274,0.4030659,-1.6331672,0.1024338,0.2376246
vnz_07315,78.019474,2.7966936,0.6437107,4.3446435,1.40E-05,0.0001227
vnz_07320,229.08543,-3.0045293,0.4417499,-6.8014269,1.04E-11,2.50E-10
vnz_07325,13.445834,-3.3020727,0.8279299,-3.9883479,6.65E-05,0.0005111
vnz_07330,18.76257,0.1578821,0.5808292,0.2718219,0.785759,0.8903972
vnz_07335,77.819918,-0.0002808,0.3309319,-0.0008484,0.9993231,1
vnz_07340,113.69055,0.4042715,0.3324153,1.2161639,0.2239225,0.4189372
vnz_07345,59.399153,-0.1876092,0.3911369,-0.4796509,0.6314756,0.7926335
vnz_07350,70.279776,-0.187781,0.3825511,-0.4908651,0.6235219,0.7878168
vnz_07355,6.9274517,-0.395919,1.2302485,-0.3218203,0.7475888,0.8660673
vnz_07360,58.705739,-0.8602845,0.4067825,-2.1148517,0.0344426,0.1051112
vnz_07365,2933.3399,5.7128308,0.3492723,16.356382,3.92E-60,8.50E-57
vnz_07370,80.341295,0.4271109,0.5585567,0.7646688,0.4444688,0.6531523
vnz_07375,109.34,0.6794431,0.5393773,1.2596804,0.2077847,0.3959165
vnz_07380,76.121175,0.6692581,0.5919984,1.1305065,0.2582628,0.4632074
vnz_07385,45.128188,-0.2000692,0.4694203,-0.4262049,0.6699585,0.813173
vnz_07390,77.217011,-0.6955358,0.3749157,-1.855179,0.0635707,0.1683312
vnz_07395,15.543965,1.3356738,0.7300475,1.8295711,0.0673141,0.1758381
vnz_07400,18.102873,-0.6788773,0.6798636,-0.9985493,0.3180131,0.5252463
vnz_07405,30.242295,1.7222831,0.4780376,3.6028197,0.0003148,0.0020483
vnz_07410,34.792219,0.4886098,0.4952785,0.9865355,0.3238704,0.5298427
vnz_07415,2.7881634,-0.2981685,1.3943969,-0.2138333,0.8306771,NA
vnz_07420,4.3739504,1.4745156,1.2983236,1.1357073,0.2560791,0.4606875
vnz_07425,8.9566201,-0.2545464,0.9723634,-0.2617812,0.7934901,0.8929852
vnz_07430,6.8128968,1.0112904,1.1476483,0.8811849,0.3782177,0.5865259
vnz_07435,8.820085,0.3038715,1.1180957,0.2717759,0.7857943,0.8903972
vnz_07440,17.843117,-0.1294282,0.6004331,-0.215558,0.8293323,0.9159149
vnz_07445,29.946456,-0.718266,0.4714995,-1.5233652,0.1276674,0.2796303
vnz_07450,15.415769,-0.4240438,0.7266577,-0.5835538,0.5595206,0.7386084
vnz_07455,4.4852007,1.4140649,1.4086358,1.0038541,0.3154489,0.5226107
vnz_07460,18.155859,-0.5544555,0.6108597,-0.9076642,0.3640557,0.5724771
vnz_07465,9.9869749,-0.4880909,0.7422238,-0.6576061,0.5107913,0.7071743
vnz_07470,43.930649,-0.3646951,0.4523167,-0.8062826,0.4200799,0.6284413
vnz_07475,3.7589247,-1.2326154,1.196031,-1.0305882,3.03E-01,NA
vnz_07480,12.157408,-2.3245995,0.8855975,-2.624894,0.0086676,0.0348579
vnz_07485,576.65409,1.7778295,0.5944604,2.9906609,0.0027837,0.0135786
vnz_07490,490.25747,2.0067708,0.5791021,3.4653143,0.0005296,0.0032758
vnz_07495,44.527839,2.2423136,1.1062674,2.0269182,0.0426708,0.1246224
vnz_07500,7.3735496,0.3821724,1.0145528,0.3766905,0.7064036,0.8365001
vnz_07505,4.8251456,-0.4556015,1.1381536,-0.4002988,0.6889365,0.8231813
vnz_07510,13.083515,0.1225541,0.718345,0.1706062,0.8645334,0.938869
vnz_07515,10.377088,1.5666404,0.8976396,1.7452889,0.0809346,0.2008728
vnz_07520,9.7134736,-1.3920011,0.914198,-1.5226474,0.127847,0.2796303
vnz_07525,2.5757375,1.522439,1.3705458,1.1108268,0.2666429,NA
vnz_07530,70.810686,1.1152816,0.4022825,2.7723844,0.0055647,0.0241237
vnz_07535,40.138848,-0.7002994,0.5107966,-1.3709947,0.1703766,0.3439779
vnz_07540,39.838879,-2.3787595,0.7252345,-3.2799869,0.0010381,0.0059048
vnz_07545,429.65121,-1.8124464,0.5503137,-3.2934788,0.0009896,0.0056582
vnz_07550,95.496867,0.2525395,0.3410553,0.740465,0.4590179,0.6647849
vnz_07555,80.233518,-1.5279895,0.3945903,-3.8723438,0.0001078,0.0007878
vnz_07560,6.488547,-0.7406804,1.097667,-0.6747769,0.4998175,0.6995725
vnz_07565,5.9622783,-0.6343272,1.0157653,-0.6244821,0.532311,0.7222624
vnz_07570,5.4502957,-0.3091305,0.9855271,-0.3136702,0.7537715,0.8695943
vnz_07575,10.068388,-0.3356943,0.8088392,-0.4150321,0.6781184,0.8183305
vnz_07580,26.474461,0.3915062,0.5140367,0.7616308,0.4462804,0.6548723
vnz_07585,118.23915,0.1047583,0.3477941,0.3012079,0.7632559,0.8754639
vnz_07590,2.0033099,-1.5031349,1.7124032,-0.8777926,0.3800563,NA
vnz_07595,3.5871741,-1.79684,1.2547715,-1.4320058,1.52E-01,NA
vnz_07600,28.490345,0.2127924,0.5830902,0.3649392,0.7151568,0.8437943
vnz_07605,141.05706,-0.9281247,0.5307001,-1.7488684,0.0803138,0.1999463
vnz_07610,182.57095,-0.7474937,0.4660831,-1.6037776,0.1087631,0.2479753
vnz_07615,331.63537,-0.7042335,0.334134,-2.1076379,0.0350623,0.1065083
vnz_07620,221.47456,-0.6784017,0.3121865,-2.1730653,0.0297754,0.0938372
vnz_07625,47.540452,-0.5678768,0.4570452,-1.2424958,0.2140537,0.4048975
vnz_07630,253.82023,-0.5727663,0.3192902,-1.7938736,0.0728333,0.1859265
vnz_07635,468.09165,-0.480076,0.2665515,-1.8010632,0.0716929,0.184244
vnz_07640,297.4932,-0.4771387,0.4117881,-1.1586996,0.2465786,0.4488076
vnz_07645,24.267778,-1.5294681,0.5160509,-2.9637934,0.0030387,0.0146142
vnz_07650,17.312915,-1.1626063,0.6090468,-1.9088949,0.0562756,0.1534083
vnz_07655,99.977088,-0.7914873,0.3597071,-2.2003661,0.0277809,0.0889844
vnz_07660,14.69525,-0.3068347,0.6689325,-0.4586931,0.6464546,0.8010265
vnz_07665,33.135393,-0.8739456,0.5411462,-1.6149898,0.1063129,0.2439274
vnz_07670,198.78285,-0.9868977,0.2897377,-3.4061761,0.0006588,0.0039729
vnz_07675,1966.1711,-0.7714422,0.3194653,-2.414792,0.0157442,0.0570103
vnz_07680,993.92885,-0.6650317,0.3334532,-1.9943781,0.0461108,0.1324692
vnz_07685,622.12822,-0.6329667,0.3651931,-1.7332384,0.0830533,0.2047851
vnz_07690,273.56718,-0.4255553,0.3399725,-1.2517345,0.2106666,0.399769
vnz_07695,183.15822,-0.701643,0.4627986,-1.516087,0.1294974,0.28267
vnz_07705,80.260989,-0.7830168,0.4878476,-1.6050438,0.1084842,0.2476865
vnz_07710,268.17926,-0.5021734,0.4592393,-1.0934897,0.2741788,0.4788195
vnz_07715,9.6346298,-0.8610281,0.8294218,-1.0381064,0.2992205,0.5051967
vnz_07720,140.39594,-0.6205169,0.4170378,-1.4879154,0.1367732,0.2934333
vnz_07725,124.17166,-0.8223781,0.4426485,-1.8578583,0.0631891,0.1675516
vnz_07730,554.45868,-1.2493351,0.416493,-2.9996543,0.0027029,0.0132436
vnz_07735,671.20316,-1.3301847,0.3746732,-3.5502534,0.0003849,0.0024552
vnz_07740,2655.568,-1.8041293,0.3693841,-4.8841549,1.04E-06,1.10E-05
vnz_07745,261.13749,1.5678758,0.29606,5.295804,1.18E-07,1.50E-06
vnz_07750,264.08532,1.7009107,0.3827677,4.4437151,8.84E-06,8.00E-05
vnz_07755,127.95578,0.8258798,0.4236182,1.9495854,0.0512256,0.1436125
vnz_07760,139.83363,0.3315198,0.3729449,0.8889243,0.3740438,0.5822145
vnz_07765,112.84247,-0.0372422,0.3174992,-0.1172986,0.9066234,0.9675904
vnz_07770,10.904306,3.8084852,1.2826843,2.9691524,0.0029862,0.0143936
vnz_07775,8.6416436,2.2690868,1.2171284,1.8642953,0.0622802,0.165614
vnz_07780,1.7825705,0,1.7113883,0,1,NA
vnz_07785,6.3475363,-0.3390207,1.189296,-0.28506,0.7755982,0.8837898
vnz_07790,33.105069,-1.3438746,0.4610045,-2.915101,0.0035557,0.0166215
vnz_07795,539.3548,0.2995945,0.3327214,0.9004364,0.367888,0.5764277
vnz_07800,21.923161,-0.5268221,0.5495737,-0.9586013,0.3377596,0.5460884
vnz_07805,143.90096,-0.6743699,0.4451429,-1.5149517,0.1297846,0.2831072
vnz_07810,7.1151471,0.9558442,1.0775645,0.8870413,0.3750567,0.5831527
vnz_07815,9.6419467,0.7391697,0.749327,0.9864448,0.3239149,0.5298427
vnz_07820,85.6895,1.3482134,0.3462586,3.8936607,9.87E-05,0.000726
vnz_07825,38.826623,0.8091459,0.512362,1.5792466,0.1142795,0.256508
vnz_07830,49.483484,0.9464336,0.455523,2.0776859,0.0377383,0.1126953
vnz_07835,243.21534,-0.0790954,0.3890314,-0.2033136,0.8388899,0.9225908
vnz_07840,215.33586,0.3304145,0.308379,1.071456,0.2839644,0.4899912
vnz_07845,21.312502,0.4405233,0.5291331,0.8325377,0.4051055,0.6146005
vnz_07850,35.211488,-0.4364525,0.6512462,-0.6701805,0.5027427,0.7017046
vnz_07855,22.244966,-0.156035,0.5589428,-0.279161,0.7801213,0.886836
vnz_07860,4.6386578,2.0873719,1.5167904,1.3761769,0.1687669,0.3415758
vnz_07865,5.2679866,0,1.6542312,0,1,1
vnz_07870,5.2868973,-0.6481642,1.4396215,-0.4502324,0.6525429,0.8045125
vnz_07875,5.5606556,-1.7691482,0.9961659,-1.7759574,0.0757399,0.1911714
vnz_07880,100.70329,-1.8686282,0.5055907,-3.6959308,0.0002191,0.0014912
vnz_07885,43.184244,-1.7752435,0.6867878,-2.5848501,0.0097421,0.0384661
vnz_07890,9.0339202,-0.2446072,0.8200642,-0.2982781,0.7654909,0.8769454
vnz_07895,12.063409,-0.7844993,0.7148245,-1.0974712,0.2724355,0.4773122
vnz_07900,6.0086452,-0.8414166,1.0017193,-0.8399724,0.4009238,0.6101056
vnz_07905,7.4430956,-1.8271248,0.9262714,-1.9725588,0.0485458,0.1381837
vnz_07910,6.8572535,-0.0567717,1.0560381,-0.0537591,0.9571271,1
vnz_07915,15.074821,-0.4378231,0.6770564,-0.6466568,0.5178541,0.711775
