gene ID,Base Mean,log2(FC),StdErr,Wald-Stats,P-value,P-adj
vnz_03110,15.803928,1.130228,0.7543109,1.4983583,0.1340402,0.3031107
vnz_03115,38.157176,1.3522619,0.5417072,2.4962967,0.0125498,0.0548655
vnz_03120,33.765886,0.150645,0.5216967,0.2887597,0.7727653,0.8845111
vnz_03125,24.582271,0.546041,0.6344448,0.8606596,0.3894256,0.593467
vnz_03130,33.954548,-0.6637467,0.4858409,-1.3661812,0.1718821,0.3554138
vnz_03135,12.940791,-0.1202972,0.8385334,-0.1434614,0.8859258,0.9429448
vnz_03140,9.9296273,0.5833311,0.864789,0.6745358,0.4999708,0.6907658
vnz_03145,12.055781,0.2462817,0.7980279,0.308613,0.757616,0.8759866
vnz_03155,12.263386,-0.570827,0.8638322,-0.6608078,0.5087356,0.6986477
vnz_03160,2.6749519,0.4497287,1.4969221,0.3004356,0.7638449,0.8808234
vnz_03165,9.9222503,-0.434534,0.8615436,-0.5043669,0.6140036,0.7767502
vnz_03175,2.6347239,-0.0269504,1.3172947,-0.0204589,0.9836773,0.992787
vnz_03180,3.6912792,2.4859216,1.3678484,1.8173955,0.0691566,0.1945997
vnz_03185,0,NA,NA,NA,NA,NA
vnz_03190,5.2556607,4.0920433,1.4618304,2.79926,0.005122,0.0268743
vnz_03195,6.3959912,1.5233449,1.0699732,1.4237225,0.1545268,0.3331528
vnz_03200,6.6028675,1.5809618,1.2106478,1.3058809,0.1915931,0.3800818
vnz_03205,6.186389,1.9497256,1.1422787,1.7068738,0.0878455,0.229351
vnz_03210,6.6794531,-0.4668772,0.9467931,-0.4931143,0.6219319,0.7829125
vnz_03215,10.298935,-0.5467208,0.9519513,-0.574316,0.565754,0.7409386
vnz_03220,14.039438,0.8555047,0.685246,1.2484636,0.2118613,0.4049566
vnz_03225,8.2093458,-1.2498831,0.928681,-1.3458692,0.1783447,0.3638869
vnz_03230,7.483046,0.9514124,1.047701,0.9080953,0.3638279,0.568471
vnz_03235,47.154609,-0.6660561,0.4754611,-1.4008635,0.1612549,0.3415207
vnz_03240,50.831258,2.092193,0.5111983,4.0927225,4.26E-05,0.0004227
vnz_03245,32.63886,-0.8489528,0.5213649,-1.6283275,0.1034555,0.2547232
vnz_03250,24.421296,-0.5459826,0.563745,-0.9684922,0.3327986,0.5352303
vnz_03255,34.37764,-2.7395681,0.610712,-4.4858596,7.26E-06,8.62E-05
vnz_03260,62.718408,-1.6488442,0.4278794,-3.8535254,1.16E-04,1.05E-03
